MonsterResistanceId,MonsterId,DamageTypeId,Value
7834,519,7,25
7835,519,8,0
7836,519,9,50
7837,519,10,0
7838,519,11,-25
7839,519,12,0
7840,519,13,50
7841,519,14,0
7842,519,15,50
7843,519,16,0
7844,519,17,25
7845,519,18,50
7846,519,19,0
7847,520,1,-25
7848,520,2,50
7849,520,3,0
7850,520,4,50
7851,520,5,-25
7852,520,6,50
7853,520,7,25
7854,520,8,-25
7855,520,9,50
7856,520,10,0
7857,520,11,-25
7858,520,12,0
7859,520,13,50
7860,520,14,0
7861,520,15,0
7862,520,16,50
7863,520,17,0
7864,520,18,50
7865,520,19,25
7866,521,1,-25
7867,521,2,0
7868,521,3,0
7869,521,4,50
7870,521,5,0
7871,521,6,25
7872,521,7,0
7873,521,8,0
7874,521,9,100
7875,521,10,0
7876,521,11,-25
7877,521,12,75
7878,521,13,50
7879,521,14,0
7880,521,15,0
7881,521,16,0
7882,521,17,0
7883,521,18,50
7884,521,19,0
7885,522,1,-25
7886,522,2,0
7887,522,3,25
7888,522,4,50
7889,522,5,0
7890,522,6,50
7891,522,7,0
7892,522,8,0
7893,522,9,50
7894,522,10,0
7895,522,11,-25
7896,522,12,0
7897,522,13,50
7898,522,14,25
7899,522,15,0
7900,522,16,25
7901,522,17,0
7902,522,18,50
7903,522,19,25
7904,523,1,-25
7905,523,2,0
7906,523,3,0
7907,523,4,50
7908,523,5,25
7909,523,6,50
7910,523,7,0
7911,523,8,0
7912,523,9,50
7913,523,10,0
7914,523,11,-25
7915,523,12,0
7916,523,13,50
7917,523,14,0
7918,523,15,0
7919,523,16,0
7920,523,17,50
7921,523,18,50
7922,523,19,25
7923,524,1,-25
7924,524,2,25
7925,524,3,0
7926,524,4,50
7927,524,5,0
7928,524,6,50
7929,524,7,0
7930,524,8,0
7931,524,9,50
7932,524,10,0
7933,524,11,-25
7934,524,12,0
7935,524,13,50
7936,524,14,25
7937,524,15,25
7938,524,16,0
7939,524,17,25
7940,524,18,50
7941,524,19,0
7942,525,1,-25
7943,525,2,0
7944,525,3,0
7945,525,4,50
7946,525,5,0
7947,525,6,50
7948,525,7,25
7949,525,8,0
7950,525,9,50
7951,525,10,0
7952,525,11,-25
7953,525,12,0
7954,525,13,50
7955,525,14,50
7956,525,15,0
7957,525,16,0
7958,525,17,0
7959,525,18,50
7960,525,19,25
7961,526,1,-25
7962,526,2,0
7963,526,3,0
7964,526,4,50
7965,526,5,0
7966,526,6,50
7967,526,7,0
7968,526,8,0
7969,526,9,75
7970,526,10,0
7971,526,11,-25
7972,526,12,25
7973,526,13,50
7974,526,14,0
7975,526,15,0
7976,526,16,50
7977,526,17,0
7978,526,18,50
7979,526,19,0
7980,527,1,-25
7981,527,2,0
7982,527,3,25
7983,527,4,50
7984,527,5,0
7985,527,6,50
7986,527,7,0
7987,527,8,0
7988,527,9,50
7989,527,10,25
7990,527,11,-25
7991,527,12,0
7992,527,13,50
7993,527,14,25
7994,527,15,0
7995,527,16,0
7996,527,17,0
7997,527,18,50
7998,527,19,25
7999,528,1,0
8000,528,2,0
8001,528,3,25
8002,528,4,0
8003,528,5,25
8004,528,6,25
8005,528,7,25
8006,528,8,25
8007,528,9,25
8008,528,10,0
8009,528,11,0
8010,528,12,25
8011,528,13,25
8012,528,14,25
8013,528,15,25
8014,528,16,25
8015,528,17,0
8016,528,18,0
8017,528,19,25
8018,529,1,-25
8019,529,2,0
8020,529,3,25
8021,529,4,50
8022,529,5,25
8023,529,6,50
8024,529,7,0
8025,529,8,0
8026,529,9,25
8027,529,10,0
8028,529,11,-25
8029,529,12,50
8030,529,13,50
8031,529,14,0
8032,529,15,0
8033,529,16,0
8034,529,17,0
8035,529,18,50
8036,529,19,25
8037,530,1,-25
8038,530,2,50
8039,530,3,0
8040,530,4,0
8041,530,5,25
8042,530,6,50
8043,530,7,25
8044,530,8,-25
8045,530,9,50
8046,530,10,0
8047,530,11,-25
8048,530,12,0
8049,530,13,50
8050,530,14,0
8051,530,15,25
8052,530,16,25
8053,530,17,0
8054,530,18,50
8055,530,19,25
8056,531,1,-25
8057,531,2,0
8058,531,3,0
8059,531,4,50
8060,531,5,25
8061,531,6,50
8062,531,7,0
8063,531,8,0
8064,531,9,50
8065,531,10,0
8066,531,11,-25
8067,531,12,75
8068,531,13,50
8069,531,14,0
8070,531,15,0
8071,531,16,0
8072,531,17,0
8073,531,18,50
8074,531,19,0
8075,532,1,-25
8076,532,2,0
8077,532,3,25
8078,532,4,50
8079,532,5,0
8080,532,6,50
8081,532,7,0
8082,532,8,0
8083,532,9,50
8084,532,10,0
8085,532,11,-25
8086,532,12,0
8087,532,13,50
8088,532,14,0
8089,532,15,25
8090,532,16,50
8091,532,17,0
8092,532,18,50
8093,532,19,0
8094,533,1,0
8095,533,2,0
8096,533,3,0
8097,533,4,50
8098,533,5,50
8099,533,6,25
8100,533,7,25
8101,533,8,0
8102,533,9,0
8103,533,10,0
8104,533,11,50
8105,533,12,0
8106,533,13,0
8107,533,14,25
8108,533,15,25
8109,533,16,0
8110,533,17,25
8111,533,18,0
8112,533,19,25
8113,534,1,25
8114,534,2,0
8115,534,3,25
8116,534,4,0
8117,534,5,50
8118,534,6,25
8119,534,7,-25
8120,534,8,25
8121,534,9,25
8122,534,10,50
8123,534,11,0
8124,534,12,0
8125,534,13,0
8126,534,14,25
8127,534,15,0
8128,534,16,25
8129,534,17,25
8130,534,18,-25
8131,534,19,50
8132,535,1,0
8133,535,2,0
8134,535,3,0
8135,535,4,0
8136,535,5,25
8137,535,6,50
8138,535,7,0
8139,535,8,25
8140,535,9,50
8141,535,10,0
8142,535,11,0
8143,535,12,0
8144,535,13,50
8145,535,14,25
8146,535,15,0
8147,535,16,0
8148,535,17,25
8149,535,18,0
8150,535,19,50
8151,536,1,50
8152,536,2,0
8153,536,3,0
8154,536,4,0
8155,536,5,25
8156,536,6,0
8157,536,7,50
8158,536,8,0
8159,536,9,25
8160,536,10,50
8161,536,11,0
8162,536,12,0
8163,536,13,0
8164,536,14,0
8165,536,15,0
8166,536,16,0
8167,536,17,50
8168,536,18,0
8169,536,19,50
8170,537,1,0
8171,537,2,0
8172,537,3,0
8173,537,4,0
8174,537,5,25
8175,537,6,50
8176,537,7,25
8177,537,8,0
8178,537,9,50
8179,537,10,50
8180,537,11,0
8181,537,12,0
8182,537,13,0
8183,537,14,0
8184,537,15,50
8185,537,16,0
8186,537,17,0
8187,537,18,0
8188,537,19,50
8189,538,1,25
8190,538,2,0
8191,538,3,0
8192,538,4,0
8193,538,5,50
8194,538,6,0
8195,538,7,25
8196,538,8,50
8197,538,9,0
8198,538,10,25
8199,538,11,0
8200,538,12,0
8201,538,13,25
8202,538,14,25
8203,538,15,50
8204,538,16,0
8205,538,17,0
8206,538,18,0
8207,538,19,25
8208,539,1,25
8209,539,2,0
8210,539,3,25
8211,539,4,0
8212,539,5,25
8213,539,6,25
8214,539,7,0
8215,539,8,0
8216,539,9,50
8217,539,10,0
8218,539,11,-25
8219,539,12,0
8220,539,13,50
8221,539,14,25
8222,539,15,0
8223,539,16,25
8224,539,17,25
8225,539,18,0
8226,539,19,50
8227,540,1,0
8228,540,2,0
8229,540,3,25
8230,540,4,0
8231,540,5,25
8232,540,6,50
8233,540,7,0
8234,540,8,-25
8235,540,9,75
8236,540,10,0
8237,540,11,0
8238,540,12,0
8239,540,13,50
8240,540,14,50
8241,540,15,0
8242,540,16,0
8243,540,17,0
8244,540,18,0
8245,540,19,50
8246,541,1,0
8247,541,2,0
8248,541,3,0
8249,541,4,0
8250,541,5,50
8251,541,6,0
8252,541,7,25
8253,541,8,25
8254,541,9,50
8255,541,10,25
8256,541,11,0
8257,541,12,0
8258,541,13,0
8259,541,14,50
8260,541,15,0
8261,541,16,25
8262,541,17,0
8263,541,18,0
8264,541,19,50
8265,542,1,25
8266,542,2,0
8267,542,3,25
8268,542,4,0
8269,542,5,0
8270,542,6,50
8271,542,7,0
8272,542,8,0
8273,542,9,50
8274,542,10,-25
8275,542,11,0
8276,542,12,0
8277,542,13,50
8278,542,14,50
8279,542,15,0
8280,542,16,0
8281,542,17,25
8282,542,18,0
8283,542,19,50
8284,543,1,25
8285,543,2,0
8286,543,3,25
8287,543,4,25
8288,543,5,0
8289,543,6,25
8290,543,7,0
8291,543,8,25
8292,543,9,25
8293,543,10,0
8294,543,11,25
8295,543,12,50
8296,543,13,0
8297,543,14,0
8298,543,15,0
8299,543,16,0
8300,543,17,50
8301,543,18,0
8302,543,19,25
8303,544,1,0
8304,544,2,0
8305,544,3,25
8306,544,4,0
8307,544,5,25
8308,544,6,50
8309,544,7,25
8310,544,8,0
8311,544,9,25
8312,544,10,50
8313,544,11,0
8314,544,12,0
8315,544,13,0
8316,544,14,25
8317,544,15,25
8318,544,16,0
8319,544,17,0
8320,544,18,0
8321,544,19,50
8322,545,1,0
8323,545,2,0
8324,545,3,0
8325,545,4,0
8326,545,5,25
8327,545,6,50
8328,545,7,50
8329,545,8,0
8330,545,9,25
8331,545,10,0
8332,545,11,75
8333,545,12,0
8334,545,13,0
8335,545,14,0
8336,545,15,0
8337,545,16,25
8338,545,17,0
8339,545,18,0
8340,545,19,50
8341,546,1,0
8342,546,2,25
8343,546,3,25
8344,546,4,50
8345,546,5,-25
8346,546,6,0
8347,546,7,100
8348,546,8,0
8349,546,9,-25
8350,546,10,25
8351,546,11,0
8352,546,12,0
8353,546,13,0
8354,546,14,25
8355,546,15,0
8356,546,16,0
8357,546,17,25
8358,546,18,25
8359,546,19,50
8360,547,1,25
8361,547,2,0
8362,547,3,50
8363,547,4,0
8364,547,5,25
8365,547,6,0
8366,547,7,0
8367,547,8,25
8368,547,9,25
8369,547,10,0
8370,547,11,0
8371,547,12,25
8372,547,13,0
8373,547,14,0
8374,547,15,25
8375,547,16,50
8376,547,17,0
8377,547,18,0
8378,547,19,50
8379,548,1,25
8380,548,2,0
8381,548,3,-25
8382,548,4,0
8383,548,5,50
8384,548,6,50
8385,548,7,50
8386,548,8,0
8387,548,9,0
8388,548,10,0
8389,548,11,0
8390,548,12,0
8391,548,13,0
8392,548,14,50
8393,548,15,-25
8394,548,16,0
8395,548,17,50
8396,548,18,50
8397,548,19,25
8398,549,1,25
8399,549,2,50
8400,549,3,50
8401,549,4,0
8402,549,5,0
8403,549,6,50
8404,549,7,-25
8405,549,8,0
8406,549,9,0
8407,549,10,0
8408,549,11,0
8409,549,12,0
8410,549,13,50
8411,549,14,50
8412,549,15,0
8413,549,16,-25
8414,549,17,0
8415,549,18,50
8416,549,19,25
8417,550,1,-25
8418,550,2,0
8419,550,3,25
8420,550,4,50
8421,550,5,0
8422,550,6,50
8423,550,7,0
8424,550,8,0
8425,550,9,50
8426,550,10,0
8427,550,11,-25
8428,550,12,25
8429,550,13,50
8430,550,14,50
8431,550,15,0
8432,550,16,0
8433,550,17,0
8434,550,18,50
8435,550,19,0
8436,551,1,50
8437,551,2,0
8438,551,3,50
8439,551,4,0
8440,551,5,25
8441,551,6,-25
8442,551,7,0
8443,551,8,0
8444,551,9,50
8445,551,10,0
8446,551,11,0
8447,551,12,0
8448,551,13,0
8449,551,14,-25
8450,551,15,50
8451,551,16,50
8452,551,17,50
8453,551,18,25
8454,551,19,0
8455,552,1,50
8456,552,2,25
8457,552,3,50
8458,552,4,25
8459,552,5,25
8460,552,6,-25
8461,552,7,0
8462,552,8,0
8463,552,9,0
8464,552,10,0
8465,552,11,25
8466,552,12,0
8467,552,13,0
8468,552,14,-25
8469,552,15,50
8470,552,16,0
8471,552,17,50
8472,552,18,25
8473,552,19,25
8474,553,1,50
8475,553,2,0
8476,553,3,50
8477,553,4,0
8478,553,5,0
8479,553,6,-25
8480,553,7,25
8481,553,8,25
8482,553,9,25
8483,553,10,0
8484,553,11,0
8485,553,12,25
8486,553,13,0
8487,553,14,-25
8488,553,15,50
8489,553,16,25
8490,553,17,50
8491,553,18,0
8492,553,19,25
8493,554,1,50
8494,554,2,-25
8495,554,3,25
8496,554,4,0
8497,554,5,50
8498,554,6,0
8499,554,7,0
8500,554,8,25
8501,554,9,25
8502,554,10,0
8503,554,11,50
8504,554,12,0
8505,554,13,0
8506,554,14,0
8507,554,15,25
8508,554,16,50
8509,554,17,50
8510,554,18,-25
8511,554,19,0
8512,555,1,0
8513,555,2,25
8514,555,3,-25
8515,555,4,25
8516,555,5,-25
8517,555,6,50
8518,555,7,50
8519,555,8,50
8520,555,9,0
8521,555,10,0
8522,555,11,0
8523,555,12,25
8524,555,13,25
8525,555,14,50
8526,555,15,-25
8527,555,16,0
8528,555,17,25
8529,555,18,50
8530,555,19,0
8531,556,1,-25
8532,556,2,0
8533,556,3,0
8534,556,4,50
8535,556,5,25
8536,556,6,50
8537,556,7,0
8538,556,8,0
8539,556,9,50
8540,556,10,0
8541,556,11,-25
8542,556,12,50
8543,556,13,50
8544,556,14,0
8545,556,15,0
8546,556,16,25
8547,556,17,0
8548,556,18,50
8549,556,19,0
8550,557,1,25
8551,557,2,50
8552,557,3,50
8553,557,4,0
8554,557,5,0
8555,557,6,25
8556,557,7,-25
8557,557,8,-25
8558,557,9,50
8559,557,10,0
8560,557,11,0
8561,557,12,50
8562,557,13,50
8563,557,14,50
8564,557,15,0
8565,557,16,-25
8566,557,17,0
8567,557,18,0
8568,557,19,25
8569,558,1,25
8570,558,2,50
8571,558,3,50
8572,558,4,0
8573,558,5,25
8574,558,6,0
8575,558,7,-25
8576,558,8,25
8577,558,9,0
8578,558,10,0
8579,558,11,0
8580,558,12,0
8581,558,13,50
8582,558,14,50
8583,558,15,25
8584,558,16,-25
8585,558,17,50
8586,558,18,0
8587,558,19,0
8588,559,1,50
8589,559,2,-25
8590,559,3,0
8591,559,4,25
8592,559,5,50
8593,559,6,0
8594,559,7,0
8595,559,8,50
8596,559,9,0
8597,559,10,-25
8598,559,11,50
8599,559,12,0
8600,559,13,50
8601,559,14,-25
8602,559,15,0
8603,559,16,50
8604,559,17,50
8605,559,18,-25
8606,559,19,25
8607,560,1,50
8608,560,2,0
8609,560,3,50
8610,560,4,25
8611,560,5,25
8612,560,6,-25
8613,560,7,0
8614,560,8,25
8615,560,9,0
8616,560,10,0
8617,560,11,25
8618,560,12,25
8619,560,13,0
8620,560,14,-25
8621,560,15,50
8622,560,16,0
8623,560,17,50
8624,560,18,25
8625,560,19,0
8626,561,1,50
8627,561,2,-25
8628,561,3,0
8629,561,4,0
8630,561,5,50
8631,561,6,0
8632,561,7,0
8633,561,8,50
8634,561,9,25
8635,561,10,25
8636,561,11,50
8637,561,12,0
8638,561,13,0
8639,561,14,0
8640,561,15,0
8641,561,16,50
8642,561,17,50
8643,561,18,-25
8644,561,19,0
8645,562,1,-25
8646,562,2,0
8647,562,3,50
8648,562,4,50
8649,562,5,0
8650,562,6,50
8651,562,7,0
8652,562,8,0
8653,562,9,25
8654,562,10,0
8655,562,11,-25
8656,562,12,50
8657,562,13,50
8658,562,14,0
8659,562,15,0
8660,562,16,0
8661,562,17,25
8662,562,18,50
8663,562,19,0
8664,563,1,50
8665,563,2,0
8666,563,3,50
8667,563,4,50
8668,563,5,0
8669,563,6,-25
8670,563,7,0
8671,563,8,25
8672,563,9,0
8673,563,10,0
8674,563,11,0
8675,563,12,0
8676,563,13,50
8677,563,14,-25
8678,563,15,50
8679,563,16,0
8680,563,17,50
8681,563,18,25
8682,563,19,0
8683,564,1,50
8684,564,2,-25
8685,564,3,25
8686,564,4,0
8687,564,5,50
8688,564,6,0
8689,564,7,25
8690,564,8,25
8691,564,9,0
8692,564,10,0
8693,564,11,50
8694,564,12,0
8695,564,13,0
8696,564,14,0
8697,564,15,25
8698,564,16,25
8699,564,17,50
8700,564,18,-25
8701,564,19,25
8702,565,1,25
8703,565,2,50
8704,565,3,50
8705,565,4,0
8706,565,5,50
8707,565,6,0
8708,565,7,-25
8709,565,8,0
8710,565,9,0
8711,565,10,0
8712,565,11,0
8713,565,12,0
8714,565,13,50
8715,565,14,50
8716,565,15,25
8717,565,16,-25
8718,565,17,0
8719,565,18,25
8720,565,19,25
8721,566,1,0
8722,566,2,50
8723,566,3,0
8724,566,4,50
8725,566,5,-25
8726,566,6,0
8727,566,7,50
8728,566,8,0
8729,566,9,25
8730,566,10,0
8731,566,11,0
8732,566,12,0
8733,566,13,50
8734,566,14,-25
8735,566,15,50
8736,566,16,50
8737,566,17,-25
8738,566,18,0
8739,566,19,50
8740,567,1,25
8741,567,2,0
8742,567,3,50
8743,567,4,25
8744,567,5,-25
8745,567,6,75
8746,567,7,0
8747,567,8,0
8748,567,9,0
8749,567,10,0
8750,567,11,50
8751,567,12,0
8752,567,13,0
8753,567,14,0
8754,567,15,50
8755,567,16,0
8756,567,17,50
8757,567,18,-25
8758,567,19,25
8759,568,1,0
8760,568,2,0
8761,568,3,-25
8762,568,4,25
8763,568,5,25
8764,568,6,50
8765,568,7,50
8766,568,8,25
8767,568,9,0
8768,568,10,0
8769,568,11,50
8770,568,12,0
8771,568,13,0
8772,568,14,50
8773,568,15,-25
8774,568,16,0
8775,568,17,25
8776,568,18,50
8777,568,19,0
8778,569,1,50
8779,569,2,50
8780,569,3,0
8781,569,4,50
8782,569,5,-25
8783,569,6,0
8784,569,7,0
8785,569,8,0
8786,569,9,25
8787,569,10,0
8788,569,11,0
8789,569,12,0
8790,569,13,50
8791,569,14,0
8792,569,15,50
8793,569,16,50
8794,569,17,-25
8795,569,18,25
8796,569,19,0
8797,570,1,-25
8798,570,2,50
8799,570,3,25
8800,570,4,50
8801,570,5,-25
8802,570,6,50
8803,570,7,0
8804,570,8,0
8805,570,9,25
8806,570,10,0
8807,570,11,0
8808,570,12,0
8809,570,13,50
8810,570,14,0
8811,570,15,50
8812,570,16,50
8813,570,17,-25
8814,570,18,0
8815,570,19,25
8816,571,1,25
8817,571,2,50
8818,571,3,50
8819,571,4,0
8820,571,5,0
8821,571,6,0
8822,571,7,-25
8823,571,8,0
8824,571,9,50
8825,571,10,0
8826,571,11,0
8827,571,12,25
8828,571,13,50
8829,571,14,50
8830,571,15,25
8831,571,16,-25
8832,571,17,25
8833,571,18,0
8834,571,19,0
8835,572,1,0
8836,572,2,50
8837,572,3,25
8838,572,4,50
8839,572,5,-25
8840,572,6,50
8841,572,7,-25
8842,572,8,25
8843,572,9,0
8844,572,10,0
8845,572,11,0
8846,572,12,0
8847,572,13,50
8848,572,14,25
8849,572,15,50
8850,572,16,50
8851,572,17,-25
8852,572,18,0
8853,572,19,0
8873,574,1,50
8874,574,2,0
8875,574,3,50
8876,574,4,0
8877,574,5,0
8878,574,6,-25
8879,574,7,0
8880,574,8,0
8881,574,9,75
8882,574,10,0
8883,574,11,50
8884,574,12,25
8885,574,13,0
8886,574,14,-25
8887,574,15,50
8888,574,16,0
8889,574,17,50
8890,574,18,0
8891,574,19,0
8892,575,1,50
8893,575,2,-25
8894,575,3,0
8895,575,4,-25
8896,575,5,50
8897,575,6,50
8898,575,7,0
8899,575,8,25
8900,575,9,25
8901,575,10,25
8902,575,11,50
8903,575,12,0
8904,575,13,25
8905,575,14,0
8906,575,15,0
8907,575,16,25
8908,575,17,50
8909,575,18,-25
8910,575,19,0
8911,576,1,-25
8912,576,2,0
8913,576,3,25
8914,576,4,50
8915,576,5,0
8916,576,6,50
8917,576,7,0
8918,576,8,0
8919,576,9,50
8920,576,10,0
8921,576,11,-25
8922,576,12,0
8923,576,13,50
8924,576,14,0
8925,576,15,25
8926,576,16,25
8927,576,17,0
8928,576,18,50
8929,576,19,25
8930,577,1,-25
8931,577,2,-25
8932,577,3,0
8933,577,4,0
8934,577,5,50
8935,577,6,75
8936,577,7,0
8937,577,8,25
8938,577,9,50
8939,577,10,50
8940,577,11,50
8941,577,12,0
8942,577,13,0
8943,577,14,0
8944,577,15,25
8945,577,16,0
8946,577,17,50
8947,577,18,-25
8948,577,19,0
8949,578,1,-25
8950,578,2,25
8951,578,3,0
8952,578,4,-25
8953,578,5,50
8954,578,6,100
8955,578,7,50
8956,578,8,0
8957,578,9,-25
8958,578,10,25
8959,578,11,50
8960,578,12,0
8961,578,13,-25
8962,578,14,0
8963,578,15,50
8964,578,16,50
8965,578,17,0
8966,578,18,0
8967,578,19,0
8968,579,1,-25
8969,579,2,-25
8970,579,3,25
8971,579,4,0
8972,579,5,50
8973,579,6,100
8974,579,7,25
8975,579,8,0
8976,579,9,0
8977,579,10,-25
8978,579,11,50
8979,579,12,0
8980,579,13,50
8981,579,14,0
8982,579,15,50
8983,579,16,0
8984,579,17,50
8985,579,18,-25
8986,579,19,0
8987,580,1,50
8988,580,2,0
8989,580,3,50
8990,580,4,25
8991,580,5,25
8992,580,6,-25
8993,580,7,0
8994,580,8,0
8995,580,9,25
8996,580,10,0
8997,580,11,25
8998,580,12,0
8999,580,13,25
9000,580,14,-25
9001,580,15,50
9002,580,16,0
9003,580,17,50
9004,580,18,25
9005,580,19,0
9006,581,1,-25
9007,581,2,25
9008,581,3,0
9009,581,4,50
9010,581,5,0
9011,581,6,50
9012,581,7,0
9013,581,8,0
9014,581,9,50
9015,581,10,0
9016,581,11,-25
9017,581,12,0
9018,581,13,50
9019,581,14,0
9020,581,15,0
9021,581,16,25
9022,581,17,25
9023,581,18,50
9024,581,19,25
9025,582,1,-25
9026,582,2,75
9027,582,3,0
9028,582,4,25
9029,582,5,-25
9030,582,6,25
9031,582,7,0
9032,582,8,50
9033,582,9,25
9034,582,10,0
9035,582,11,50
9036,582,12,0
9037,582,13,0
9038,582,14,25
9039,582,15,50
9040,582,16,50
9041,582,17,-25
9042,582,18,0
9043,582,19,0
9063,584,1,-25
9064,584,2,0
9065,584,3,25
9066,584,4,50
9067,584,5,0
9068,584,6,50
9069,584,7,0
9070,584,8,0
9071,584,9,50
9072,584,10,0
9073,584,11,-25
9074,584,12,25
9075,584,13,50
9076,584,14,0
9077,584,15,0
9078,584,16,25
9079,584,17,25
9080,584,18,50
9081,584,19,0
9082,585,1,-25
9083,585,2,25
9084,585,3,-25
9085,585,4,50
9086,585,5,-25
9087,585,6,0
9088,585,7,50
9089,585,8,125
9090,585,9,-25
9091,585,10,25
9092,585,11,0
9093,585,12,-25
9094,585,13,0
9095,585,14,25
9096,585,15,0
9097,585,16,25
9098,585,17,25
9099,585,18,25
9100,585,19,50
9101,586,1,25
9102,586,2,0
9103,586,3,25
9104,586,4,0
9105,586,5,50
9106,586,6,0
9107,586,7,0
9108,586,8,25
9109,586,9,25
9110,586,10,0
9111,586,11,0
9112,586,12,-25
9113,586,13,0
9114,586,14,25
9115,586,15,25
9116,586,16,50
9117,586,17,0
9118,586,18,25
9119,586,19,50
9120,587,1,25
9121,587,2,0
9122,587,3,0
9123,587,4,0
9124,587,5,25
9125,587,6,25
9126,587,7,0
9127,587,8,0
9128,587,9,75
9129,587,10,-25
9130,587,11,-25
9131,587,12,0
9132,587,13,50
9133,587,14,50
9134,587,15,0
9135,587,16,50
9136,587,17,0
9137,587,18,0
9138,587,19,50
9139,588,1,25
9140,588,2,50
9141,588,3,50
9142,588,4,0
9143,588,5,50
9144,588,6,-25
9145,588,7,-25
9146,588,8,0
9147,588,9,25
9148,588,10,0
9149,588,11,0
9150,588,12,0
9151,588,13,50
9152,588,14,50
9153,588,15,25
9154,588,16,-25
9155,588,17,0
9156,588,18,0
9157,588,19,50
9158,589,1,50
9159,589,2,-25
9160,589,3,25
9161,589,4,0
9162,589,5,50
9163,589,6,0
9164,589,7,25
9165,589,8,0
9166,589,9,25
9167,589,10,0
9168,589,11,50
9169,589,12,0
9170,589,13,0
9171,589,14,0
9172,589,15,50
9173,589,16,25
9174,589,17,50
9175,589,18,-25
9176,589,19,0
9177,590,1,-25
9178,590,2,0
9179,590,3,0
9180,590,4,50
9181,590,5,0
9182,590,6,50
9183,590,7,25
9184,590,8,0
9185,590,9,50
9186,590,10,0
9187,590,11,-25
9188,590,12,0
9189,590,13,50
9190,590,14,25
9191,590,15,0
9192,590,16,25
9193,590,17,0
9194,590,18,50
9195,590,19,25
9196,591,1,50
9197,591,2,0
9198,591,3,50
9199,591,4,25
9200,591,5,25
9201,591,6,-25
9202,591,7,0
9203,591,8,25
9204,591,9,0
9205,591,10,0
9206,591,11,50
9207,591,12,0
9208,591,13,0
9209,591,14,-25
9210,591,15,50
9211,591,16,25
9212,591,17,50
9213,591,18,0
9214,591,19,0
9215,592,1,0
9216,592,2,50
9217,592,3,25
9218,592,4,75
9219,592,5,-25
9220,592,6,0
9221,592,7,0
9222,592,8,0
9223,592,9,25
9224,592,10,0
9225,592,11,0
9226,592,12,0
9227,592,13,-25
9228,592,14,50
9229,592,15,50
9230,592,16,50
9231,592,17,-25
9232,592,18,25
9233,592,19,25
9234,593,1,0
9235,593,2,0
9236,593,3,-25
9237,593,4,0
9238,593,5,25
9239,593,6,50
9240,593,7,50
9241,593,8,0
9242,593,9,50
9243,593,10,0
9244,593,11,25
9245,593,12,0
9246,593,13,25
9247,593,14,50
9248,593,15,-25
9249,593,16,0
9250,593,17,25
9251,593,18,50
9252,593,19,0
9253,594,1,0
9254,594,2,50
9255,594,3,-25
9256,594,4,0
9257,594,5,0
9258,594,6,50
9259,594,7,50
9260,594,8,25
9261,594,9,0
9262,594,10,0
9263,594,11,50
9264,594,12,0
9265,594,13,0
9266,594,14,50
9267,594,15,-25
9268,594,16,0
9269,594,17,25
9270,594,18,50
9271,594,19,0
9272,595,1,0
9273,595,2,50
9274,595,3,50
9275,595,4,0
9276,595,5,0
9277,595,6,25
9278,595,7,-25
9279,595,8,25
9280,595,9,25
9281,595,10,0
9282,595,11,0
9283,595,12,25
9284,595,13,50
9285,595,14,50
9286,595,15,25
9287,595,16,-25
9288,595,17,25
9289,595,18,0
9290,595,19,0
9291,596,1,50
9292,596,2,0
9293,596,3,50
9294,596,4,25
9295,596,5,0
9296,596,6,25
9297,596,7,-25
9298,596,8,0
9299,596,9,25
9300,596,10,0
9301,596,11,25
9302,596,12,25
9303,596,13,0
9304,596,14,-25
9305,596,15,50
9306,596,16,0
9307,596,17,50
9308,596,18,25
9309,596,19,0
9310,597,1,0
9311,597,2,25
9312,597,3,-25
9313,597,4,0
9314,597,5,50
9315,597,6,50
9316,597,7,50
9317,597,8,0
9318,597,9,0
9319,597,10,0
9320,597,11,0
9321,597,12,0
9322,597,13,25
9323,597,14,50
9324,597,15,-25
9325,597,16,0
9326,597,17,0
9327,597,18,50
9328,597,19,50
9329,598,1,50
9330,598,2,0
9331,598,3,50
9332,598,4,0
9333,598,5,25
9334,598,6,-25
9335,598,7,0
9336,598,8,50
9337,598,9,0
9338,598,10,-25
9339,598,11,25
9340,598,12,0
9341,598,13,25
9342,598,14,-25
9343,598,15,50
9344,598,16,25
9345,598,17,50
9346,598,18,0
9347,598,19,25
9348,599,1,50
9349,599,2,0
9350,599,3,50
9351,599,4,50
9352,599,5,0
9353,599,6,-25
9354,599,7,0
9355,599,8,0
9356,599,9,25
9357,599,10,50
9358,599,11,0
9359,599,12,0
9360,599,13,0
9361,599,14,-25
9362,599,15,50
9363,599,16,0
9364,599,17,50
9365,599,18,0
9366,599,19,25
9367,600,1,-25
9368,600,2,75
9369,600,3,25
9370,600,4,25
9371,600,5,-25
9372,600,6,25
9373,600,7,0
9374,600,8,25
9375,600,9,25
9376,600,10,0
9377,600,11,0
9378,600,12,0
9379,600,13,50
9380,600,14,0
9381,600,15,50
9382,600,16,50
9383,600,17,-25
9384,600,18,25
9385,600,19,0
9386,601,1,50
9387,601,2,-25
9388,601,3,0
9389,601,4,0
9390,601,5,50
9391,601,6,0
9392,601,7,25
9393,601,8,25
9394,601,9,25
9395,601,10,-25
9396,601,11,50
9397,601,12,0
9398,601,13,75
9399,601,14,0
9400,601,15,0
9401,601,16,0
9402,601,17,50
9403,601,18,-25
9404,601,19,25
9405,602,1,0
